system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block
cubic,214,I4_132,"(16,28,14)",a_ours_in_his,dab82b770ec34253,,,1,,,214
cubic,214,I4_132,"(17,27,12)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(17,28,13)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(17,29,14)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(18,29,13)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(18,30,14)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(19,30,13)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(19,31,14)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(19,32,15)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(20,32,14)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(20,33,15)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(21,34,15)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(21,35,16)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(22,35,15)",a_ours_in_his,cea2f3246210cd55,,,1,,,214
cubic,214,I4_132,"(23,36,15)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(23,37,16)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,214
cubic,214,I4_132,"(24,37,15)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(24,38,16)",a_ours_in_his,cb7114c8a5122943,,,1,,,214
cubic,214,I4_132,"(24,39,17)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(25,39,16)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(25,40,17)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(25,41,18)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(26,40,16)",a_ours_in_his,37c8918c625da53c,,,1,,,214
cubic,214,I4_132,"(26,41,17)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(26,42,18)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(26,43,19)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(27,42,17)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(27,43,18)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(27,44,19)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(28,43,17)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(28,44,18)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(29,45,18)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(29,46,19)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(30,45,17)",a_ours_in_his,8c69db9e84095469,,,1,,,214
cubic,214,I4_132,"(30,46,18)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(30,47,19)",a_ours_in_his,3497979d000ba708;aa6b0077c3234d24,,,1,,,214
cubic,214,I4_132,"(30,49,21)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(31,48,19)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(31,49,20)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(32,49,19)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(32,50,20)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(33,51,20)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(33,52,21)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(34,52,20)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(34,53,21)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(34,55,23)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(35,54,21)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(35,55,22)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(36,55,21)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(36,56,22)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(37,57,22)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(37,58,23)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(38,58,22)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(38,59,23)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(39,60,23)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(39,61,24)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(40,61,23)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(41,63,24)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(41,64,25)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(42,64,24)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(43,66,25)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(43,67,26)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(44,67,25)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(45,69,26)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(45,70,27)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(46,70,26)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(47,72,27)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(47,73,28)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(48,73,27)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(49,75,28)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(49,76,29)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(50,76,28)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(51,78,29)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(51,79,30)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(52,79,29)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(53,81,30)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(53,82,31)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(54,82,30)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(55,84,31)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(55,85,32)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(56,85,31)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(57,88,33)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(58,88,32)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(59,90,33)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(60,91,33)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(61,93,34)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(61,94,35)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(62,94,34)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(63,96,35)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(64,97,35)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(66,100,36)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(68,103,37)",c_his_not_ours_not_stored,,,,1,,,214
cubic,214,I4_132,"(70,106,38)",c_his_not_ours_not_stored,,,,1,,,214
cubic,215,P-43m,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,215
cubic,215,P-43m,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,,,1,,,215
cubic,215,P-43m,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,,,1,,,215
cubic,215,P-43m,"(6,9,5)",a_ours_in_his,a1053191a6317676,,,1,,,215
cubic,215,P-43m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,215
cubic,215,P-43m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,215
cubic,215,P-43m,"(8,13,7)",a_ours_in_his,4ab699adbeb533b0,,,1,,,215
cubic,215,P-43m,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73,,,1,,,215
cubic,216,F-43m,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,216
cubic,216,F-43m,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,,,1,,,216
cubic,216,F-43m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,216
cubic,216,F-43m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,216
cubic,216,F-43m,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73,,,1,,,216
cubic,217,I-43m,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,217
cubic,217,I-43m,"(5,8,5)",c_his_not_ours_not_stored,,,,1,,,217
cubic,217,I-43m,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,,,1,,,217
cubic,217,I-43m,"(6,9,5)",a_ours_in_his,a1053191a6317676,,,1,,,217
cubic,217,I-43m,"(6,10,6)",c_his_not_ours_not_stored,,,,1,,,217
cubic,217,I-43m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,217
cubic,217,I-43m,"(7,11,6)",c_his_not_ours_not_stored,,,,1,,,217
cubic,217,I-43m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,217
cubic,217,I-43m,"(8,15,9)",c_his_not_ours_not_stored,,,,1,,,217
cubic,217,I-43m,"(9,17,10)",a_ours_in_his,1c845578c03feb42,,,1,,,217
cubic,217,I-43m,"(10,15,7)",c_his_not_ours_not_stored,,,,1,,,217
cubic,217,I-43m,"(10,17,9)",a_ours_in_his,1c5d013b7a344bfb,,,1,,,217
cubic,217,I-43m,"(10,20,12)",a_ours_in_his,9effc8684d8a0250,,,1,,,217
cubic,217,I-43m,"(11,19,10)",a_ours_in_his,5c4afde4a99b7e18,,,1,,,217
cubic,217,I-43m,"(12,19,9)",a_ours_in_his,c5962af3dcab8e26,,,1,,,217
cubic,217,I-43m,"(12,20,10)",a_ours_in_his,18391c406d2fe823,,,1,,,217
cubic,217,I-43m,"(14,23,11)",c_his_not_ours_not_stored,,,,1,,,217
cubic,217,I-43m,"(17,28,13)",a_ours_in_his,a3164ecfcd75d3ec,,,1,,,217
cubic,217,I-43m,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,217
cubic,217,I-43m,"(26,39,15)",a_ours_in_his,1148b1810c34b982,,,1,,,217
cubic,218,P-43n,"(5,9,6)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(6,10,6)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(6,12,8)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(7,13,8)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,218
cubic,218,P-43n,"(8,15,9)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(8,16,10)",a_ours_in_his,3d1a3ee0cfdc0206,,,1,,,218
cubic,218,P-43n,"(9,17,10)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(10,17,9)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(10,20,12)",a_ours_in_his,9effc8684d8a0250,,,1,,,218
cubic,218,P-43n,"(11,19,10)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(12,19,9)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(12,20,10)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(13,22,11)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(14,23,11)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(14,24,12)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(15,26,13)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(16,27,13)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(16,28,14)",a_ours_in_his,e6ba9617aaf7ab80,,,1,,,218
cubic,218,P-43n,"(17,28,13)",a_ours_in_his,a3164ecfcd75d3ec,,,1,,,218
cubic,218,P-43n,"(18,29,13)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(19,30,13)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(20,32,14)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(20,33,15)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(22,35,15)",a_ours_in_his,21d94ee4a2af0f9f,,,1,,,218
cubic,218,P-43n,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,218
cubic,218,P-43n,"(24,38,16)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(24,39,17)",c_his_not_ours_not_stored,,,,1,,,218
cubic,218,P-43n,"(26,39,15)",a_ours_in_his,1148b1810c34b982,,,1,,,218
cubic,218,P-43n,"(26,41,17)",c_his_not_ours_not_stored,,,,1,,,218
cubic,219,F-43c,"(4,6,4)",c_his_not_ours_not_stored,,,,1,,,219
cubic,219,F-43c,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,,,1,,,219
cubic,219,F-43c,"(5,9,6)",c_his_not_ours_not_stored,,,,1,,,219
cubic,219,F-43c,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,219
cubic,219,F-43c,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,219
cubic,219,F-43c,"(8,13,7)",c_his_not_ours_not_stored,,,,1,,,219
cubic,219,F-43c,"(8,15,9)",c_his_not_ours_not_stored,,,,1,,,219
cubic,219,F-43c,"(14,24,12)",a_ours_in_his,1c61fe8a173a95f3;1da02fe6c7c6eb73,,,1,,,219
cubic,220,I-43d,"(8,15,9)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(8,17,11)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(9,18,11)",a_ours_in_his,e5f952f88b3beade,,,1,,,220
cubic,220,I-43d,"(10,19,11)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(12,20,10)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(12,22,12)",a_ours_in_his,dfccc9ff6019ead5,,,1,,,220
cubic,220,I-43d,"(13,23,12)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(14,24,12)",a_ours_in_his,2508b5bfd6393c2c,,,1,,,220
cubic,220,I-43d,"(14,25,13)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(15,24,11)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(15,26,13)",a_ours_in_his,dd90029f74b374ae,,,1,,,220
cubic,220,I-43d,"(16,25,11)",b_ours_not_his,8cf50403cf88c455,,,0,,,
cubic,220,I-43d,"(16,26,12)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(16,27,13)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(16,28,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(17,27,12)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(17,28,13)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(17,29,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(18,29,13)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(18,30,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(18,31,15)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(19,31,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(19,32,15)",a_ours_in_his,d92507e86522ff33,,,1,,,220
cubic,220,I-43d,"(19,33,16)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(20,32,14)",a_ours_in_his,1006ba9d7710fc74,,,1,,,220
cubic,220,I-43d,"(20,33,15)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(21,32,13)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(21,33,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(21,34,15)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(22,34,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(22,35,15)",a_ours_in_his,0ee26ed471c923e2,,,1,,,220
cubic,220,I-43d,"(23,35,14)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(23,37,16)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,220
cubic,220,I-43d,"(24,37,15)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(24,38,16)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(24,39,17)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(25,38,15)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(25,39,16)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(25,40,17)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(26,40,16)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(26,41,17)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(26,42,18)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(27,41,16)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(27,42,17)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(27,43,18)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(28,43,17)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(28,44,18)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(29,44,17)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(29,45,18)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(29,46,19)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(30,45,17)",a_ours_in_his,998994bcf8df722b,,,1,,,220
cubic,220,I-43d,"(30,46,18)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(32,49,19)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(32,50,20)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(33,52,21)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(34,52,20)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(36,55,21)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(37,58,23)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(38,58,22)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(40,61,23)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(42,64,24)",c_his_not_ours_not_stored,,,,1,,,220
cubic,220,I-43d,"(44,67,25)",c_his_not_ours_not_stored,,,,1,,,220
cubic,221,Pm-3m,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,221
cubic,221,Pm-3m,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,,,1,,,221
cubic,221,Pm-3m,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,,,1,,,221
cubic,221,Pm-3m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,221
cubic,221,Pm-3m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,221
cubic,222,Pn-3n,"(4,6,4)",b_ours_not_his,e1c6bb874212013b,,,0,,,
cubic,222,Pn-3n,"(5,8,5)",c_his_not_ours_not_stored,,,,1,,,222
cubic,222,Pn-3n,"(5,9,6)",b_ours_not_his,8f286dc3c145b5c1,,,0,,,
cubic,222,Pn-3n,"(6,9,5)",b_ours_not_his,a1053191a6317676,,,0,,,
cubic,222,Pn-3n,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,222
cubic,222,Pn-3n,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,222
cubic,222,Pn-3n,"(8,13,7)",c_his_not_ours_not_stored,,,,1,,,222
cubic,222,Pn-3n,"(9,14,7)",c_his_not_ours_not_stored,,,,1,,,222
cubic,222,Pn-3n,"(9,17,10)",b_ours_not_his,1c845578c03feb42,,,0,,,
cubic,222,Pn-3n,"(10,15,7)",a_ours_in_his,ca9a19039647d676,,,1,,,222
cubic,222,Pn-3n,"(10,20,12)",b_ours_not_his,9effc8684d8a0250,,,0,,,
cubic,222,Pn-3n,"(11,19,10)",b_ours_not_his,5c4afde4a99b7e18,,,0,,,
cubic,222,Pn-3n,"(12,20,10)",a_ours_in_his,18391c406d2fe823,,,1,,,222
cubic,222,Pn-3n,"(14,23,11)",a_ours_in_his,d995cf9c001c7056,,,1,,,222
cubic,222,Pn-3n,"(17,28,13)",a_ours_in_his,a3164ecfcd75d3ec,,,1,,,222
cubic,222,Pn-3n,"(18,29,13)",c_his_not_ours_not_stored,,,,1,,,222
cubic,222,Pn-3n,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,222
cubic,223,Pm-3n,"(5,8,5)",c_his_not_ours_not_stored,,,,1,,,223
cubic,223,Pm-3n,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,,,1,,,223
cubic,223,Pm-3n,"(6,10,6)",a_ours_in_his,920b287204a10d5a,,,1,,,223
cubic,223,Pm-3n,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,223
cubic,223,Pm-3n,"(7,12,7)",c_his_not_ours_not_stored,,,,1,,,223
cubic,223,Pm-3n,"(7,13,8)",a_ours_in_his,656d9056ac5f71b1,,,1,,,223
cubic,223,Pm-3n,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,223
cubic,223,Pm-3n,"(8,13,7)",a_ours_in_his,4ab699adbeb533b0,,,1,,,223
cubic,223,Pm-3n,"(8,16,10)",a_ours_in_his,3d1a3ee0cfdc0206;e1c8fb393143bb7d,,,1,,,223
cubic,223,Pm-3n,"(9,14,7)",c_his_not_ours_not_stored,,,,1,,,223
cubic,223,Pm-3n,"(9,17,10)",a_ours_in_his,1c845578c03feb42,,,1,,,223
cubic,223,Pm-3n,"(10,15,7)",a_ours_in_his,ca9a19039647d676,,,1,,,223
cubic,223,Pm-3n,"(10,16,8)",c_his_not_ours_not_stored,,,,1,,,223
cubic,223,Pm-3n,"(10,20,12)",a_ours_in_his,9effc8684d8a0250,,,1,,,223
cubic,223,Pm-3n,"(11,19,10)",a_ours_in_his,4adc28c1904f92e2;5c4afde4a99b7e18;864f0730e9e2ab41,,,1,,,223
cubic,223,Pm-3n,"(12,20,10)",a_ours_in_his,18391c406d2fe823,,,1,,,223
cubic,223,Pm-3n,"(13,22,11)",a_ours_in_his,481d26d16f89a9f8;bc4a89d3111082c9,,,1,,,223
cubic,223,Pm-3n,"(16,28,14)",a_ours_in_his,e6ba9617aaf7ab80,,,1,,,223
cubic,223,Pm-3n,"(17,28,13)",a_ours_in_his,a3164ecfcd75d3ec,,,1,,,223
cubic,223,Pm-3n,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,223
cubic,224,Pn-3m,"(4,6,4)",b_ours_not_his,e1c6bb874212013b,,,0,,,
cubic,224,Pn-3m,"(5,9,6)",b_ours_not_his,8f286dc3c145b5c1,,,0,,,
cubic,224,Pn-3m,"(6,9,5)",b_ours_not_his,a1053191a6317676,,,0,,,
cubic,224,Pn-3m,"(6,11,7)",b_ours_not_his,d2d935e5499e6e11,,,0,,,
cubic,224,Pn-3m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,224
cubic,224,Pn-3m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,224
cubic,224,Pn-3m,"(9,17,10)",b_ours_not_his,1c845578c03feb42,,,0,,,
cubic,224,Pn-3m,"(10,15,7)",b_ours_not_his,f98a3ee5675fc121,,,0,,,
cubic,224,Pn-3m,"(10,20,12)",b_ours_not_his,9effc8684d8a0250,,,0,,,
cubic,224,Pn-3m,"(11,18,9)",b_ours_not_his,9b69eefb8bd8437c,,,0,,,
cubic,224,Pn-3m,"(11,19,10)",b_ours_not_his,5c4afde4a99b7e18,,,0,,,
cubic,224,Pn-3m,"(12,19,9)",a_ours_in_his,c5962af3dcab8e26,,,1,,,224
cubic,224,Pn-3m,"(12,20,10)",a_ours_in_his,18391c406d2fe823,,,1,,,224
cubic,224,Pn-3m,"(14,23,11)",b_ours_not_his,c4ea3f32fdd6dc51,,,0,,,
cubic,224,Pn-3m,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73,,,1,,,224
cubic,224,Pn-3m,"(17,28,13)",a_ours_in_his,a3164ecfcd75d3ec,,,1,,,224
cubic,224,Pn-3m,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,,,1,,,224
cubic,224,Pn-3m,"(25,39,16)",a_ours_in_his,ea1baec328356a32,,,1,,,224
cubic,225,Fm-3m,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,225
cubic,225,Fm-3m,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,,,1,,,225
cubic,225,Fm-3m,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,,,1,,,225
cubic,225,Fm-3m,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,225
cubic,225,Fm-3m,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,225
cubic,225,Fm-3m,"(14,24,12)",a_ours_in_his,1da02fe6c7c6eb73,,,1,,,225
cubic,226,Fm-3c,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,226
cubic,226,Fm-3c,"(5,8,5)",a_ours_in_his,42bc5c5af1f296ae,,,1,,,226
cubic,226,Fm-3c,"(5,9,6)",a_ours_in_his,8f286dc3c145b5c1,,,1,,,226
cubic,226,Fm-3c,"(6,12,8)",a_ours_in_his,3cb6c70abd57e0b9,,,1,,,226
cubic,226,Fm-3c,"(7,12,7)",a_ours_in_his,ab4f647ac25e875b,,,1,,,226
cubic,226,Fm-3c,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,,,1,,,226
cubic,226,Fm-3c,"(8,15,9)",a_ours_in_his,73ae50cb39507abf,,,1,,,226
cubic,227,Fd-3m,"(4,6,4)",a_ours_in_his,e1c6bb874212013b,,,1,,,227
